id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id,user_all,user_MinFill,user_disclosed
1344,fa7e3e60-833a-483a-be57-94d6d45d874b,Sell,2023-04-02 02:52:18.201197,100,LM,100.0,False,6,70,Generator,Waiting,0,,,,False,False,False
1345,8391271c-b9a3-41e8-8d0d-6a242fef6e1f,Buy,2023-04-02 02:52:18.711629,96,LM,99.95,False,7,80,Generator,Waiting,0,,,,False,False,False
1346,bc4726a8-d6ba-4eeb-a84e-eabbc1318f19,Sell,2023-04-02 02:52:19.221470,104,LM,100.05,True,104,104,Generator,Waiting,0,,,,False,False,False
1347,cde1da40-131b-4031-81b1-fdcf99ed83de,Buy,2023-04-02 02:52:19.730637,98,LM,100.2,False,6,75,Generator,Accepted,98,100.2 100.2 100.2 ,75 16 7 ,79af1d46-3637-4cab-959e-5c7500f5da29,False,False,False
1348,81ac65b3-1a13-4273-94f2-ba3f58dad495,Buy,2023-04-02 02:52:20.239510,97,LM,100.15,False,8,19,Generator,Waiting,91,100.15 100.15 100.15 100.15 100.15 ,19 19 19 19 15 ,,False,False,False
1349,f9185507-a595-465d-9b0c-9e45d8a2042d,Buy,2023-04-02 02:52:20.747685,92,LM,99.9,False,7,45,Generator,Waiting,0,,,,False,False,False
1350,281b1f7a-5276-4c10-863e-d5a45d9a4938,Sell,2023-04-02 02:52:21.253941,100,LM,99.8,False,4,72,Generator,Accepted,100,99.8 99.8 99.8 99.8 99.8 ,4 3 5 60 28 ,aa17f084-4231-462c-996a-f3e656cf2792,False,False,False
1351,76dbc409-e185-46fb-a8c1-93e68c7c34ee,Sell,2023-04-02 02:52:21.757941,99,LM,100.05,False,5,74,Generator,Waiting,0,,,,False,False,False
1352,d6f06767-5264-41b9-8cea-4b6baad5dda9,Buy,2023-04-02 02:52:22.267551,95,LM,99.8,False,4,21,Generator,Waiting,0,,,,False,False,False
1353,19e5e171-06e7-4c32-b46d-cb948d4128d2,Buy,2023-04-02 02:52:22.774891,112,LM,99.9,True,112,112,Generator,Waiting,0,,,,False,False,False
1354,6b0abe7b-ff71-47a7-8695-578da717eb79,Sell,2023-04-02 02:52:23.283178,91,MR,-1.0,False,0,91,Generator,Accepted,91,100.2 100.2 ,75 16 ,33fbbfb6-9846-4650-bb36-5acc0113523b,False,False,False
1355,f315ca28-52ca-4ca1-92fe-7dc96e7c83e4,Buy,2023-04-02 02:52:23.786912,92,LM,100.15,False,7,40,Generator,Waiting,0,,,,False,False,False
1356,0ae5e0ab-0297-42b4-bdcd-eb10ea0383ae,Sell,2023-04-02 02:52:24.294380,98,MR,-1.0,False,0,98,Generator,Accepted,98,100.2 100.15 100.15 100.15 100.15 100.15 ,7 19 19 19 19 15 ,006c0f41-f6e2-4304-99f3-35be65ad0d3b,False,False,False
1357,a3dbfb8c-8cbc-4517-b837-20b468d4d429,Sell,2023-04-02 02:52:24.799915,110,LM,100.1,True,110,110,Generator,Waiting,0,,,,False,False,False
1358,d200ae5b-987c-4cae-97ee-68e784ea0401,Sell,2023-04-02 02:52:25.305995,100,LM,100.15,False,5,44,Generator,Waiting,0,,,,False,False,False
1359,e969ab5b-2947-4546-a499-535534d83966,Buy,2023-04-02 02:52:25.813541,102,LM,100.15,False,5,91,Generator,Waiting,0,,,,False,False,False
1360,77ffc7de-c478-4404-bb34-b678ae8383f1,Buy,2023-04-02 02:52:26.320844,97,LM,99.95,False,4,79,Generator,Waiting,0,,,,False,False,False
1361,29c15415-54f5-4845-98cc-b27aba572042,Buy,2023-04-02 02:52:26.823533,99,LM,100.0,False,4,77,Generator,Waiting,0,,,,False,False,False
1362,1e12c861-9bf3-4c37-9131-f6793ca21b85,Buy,2023-04-02 02:52:27.331543,101,LM,100.0,False,8,54,Generator,Waiting,0,,,,False,False,False
1363,b45db0fd-2277-47e2-8b93-71987608713b,Buy,2023-04-02 02:52:27.839674,107,LM,100.1,False,6,98,Generator,Waiting,0,,,,False,False,False
1364,8e60dc72-b79e-4c38-a3c1-cba1b2be5e9c,Buy,2023-04-02 02:52:28.345950,98,LM,100.0,False,3,37,Generator,Waiting,0,,,,False,False,False
