id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id,user_all,user_MinFill,user_disclosed
949,e6c0c3b8-94e3-495a-b7c7-d1f652aaacd5,Sell,2023-04-02 02:40:26.937565,104,MR,-1.0,False,0,104,Generator,Accepted,104,100.15 100.15 100.05 ,63 39 2 ,f43c405c-4eb2-41f9-b40d-cc9208bc560c,False,False,False
950,edb70d50-24b4-4ffc-a800-a77106c9bbac,Buy,2023-04-02 02:40:27.451388,99,MR,-1.0,False,0,99,Generator,Accepted,99,99.6 99.6 ,84 15 ,0776c727-f9b5-46cd-9df0-845c126f95d9,False,False,False
951,83276ad3-846b-48c6-bc55-5dc17bbfb1aa,Sell,2023-04-02 02:40:27.961480,92,LM,99.65,False,3,57,Generator,Accepted,92,99.65 99.65 99.65 ,57 27 8 ,b94e637f-083a-4e02-a001-04eb1d61f656,False,False,False
952,6f680789-0d66-4d87-8918-66af39d61b42,Buy,2023-04-02 02:40:28.471308,92,MR,-1.0,False,0,92,Generator,Accepted,92,99.6 99.65 99.65 ,8 57 27 ,c07a2a2e-eae2-459e-a902-c3cd007e1f2a,False,False,False
953,8878431e-7061-4250-9a6b-97a4acf32094,Sell,2023-04-02 02:40:28.980911,98,LM,100.0,True,98,98,Generator,Waiting,0,,,,False,False,False
954,ddb62af5-97a7-4f47-b9be-ab397d12e685,Sell,2023-04-02 02:40:29.489262,101,LM,99.8,False,9,50,Generator,Accepted,101,99.8 99.8 99.8 ,50 35 16 ,2937c935-34d1-46fd-9160-1975c6ce5760,False,False,False
955,5d7be19c-8f96-4e71-9b58-e63e05b785b1,Sell,2023-04-02 02:40:29.994214,107,LM,99.85,False,3,46,Generator,Waiting,0,,,,False,False,False
956,18b70f9f-2699-45e1-85b4-1cca97093054,Sell,2023-04-02 02:40:30.502825,98,LM,99.9,False,4,47,Generator,Waiting,0,,,,False,False,False
957,4e9c21de-e06c-480e-ad97-f8a797cd654d,Buy,2023-04-02 02:40:31.008341,102,LM,99.9,False,3,81,Generator,Waiting,0,,,,False,False,False
958,aa1edd80-3aba-4ecd-a4a7-08a3d995b462,Sell,2023-04-02 02:40:31.517391,97,LM,100.05,True,97,97,Generator,Waiting,0,,,,False,False,False
959,6be258ce-afe2-4183-8345-6ab7df81f04b,Sell,2023-04-02 02:40:32.026517,107,LM,99.6,False,4,84,Generator,Accepted,107,99.6 99.6 99.6 ,84 15 8 ,7ffd3853-7a2b-4d01-ab55-ca314a2c1828,False,False,False
960,61ec2932-e898-4a55-9e8f-7c50bb7490a8,Buy,2023-04-02 02:40:32.536622,99,LM,100.0,True,99,99,Generator,Waiting,0,,,,False,False,False
961,2b13850c-7c92-40b7-af09-94e243ecffaf,Sell,2023-04-02 02:40:33.042856,101,LM,100.0,False,0,43,Generator,Waiting,0,,,,False,False,False
962,a51443ff-a0aa-4649-b753-07581977879a,Buy,2023-04-02 02:40:33.551786,99,LM,100.0,False,5,82,Generator,Waiting,0,,,,False,False,False
963,4ca7ff70-c44a-4380-b88d-02babf65d6d7,Buy,2023-04-02 02:40:34.059662,107,LM,100.05,False,1,82,Generator,Waiting,2,100.05 ,2 ,,False,False,False
964,bea1f71c-934d-48d9-ae97-aa400ad4775a,Sell,2023-04-02 02:40:34.566621,104,LM,99.9,True,104,104,Generator,Waiting,0,,,,False,False,False
965,c9e7d0dc-61eb-4f13-9211-da46b7eccc6e,Buy,2023-04-02 02:40:35.071757,98,LM,100.05,True,98,98,Generator,Waiting,0,,,,False,False,False
966,db4dd513-1428-4fcb-82e2-f772fa65e86b,Sell,2023-04-02 02:40:35.581217,116,LM,100.1,False,8,56,Generator,Waiting,0,,,,False,False,False
967,d74bd613-4066-4d09-bed6-0ae96e6a7a6e,Buy,2023-04-02 02:40:36.087688,90,MR,-1.0,False,0,90,Generator,Accepted,90,99.65 99.8 99.65 ,8 50 32 ,5ebee292-2f56-4e2d-ab57-eac2a6189c9b,False,False,False
968,344513a1-fe4d-4aa7-b3c5-bdd92f18165b,Buy,2023-04-02 02:40:36.592784,100,MR,-1.0,False,0,100,Generator,Accepted,100,99.65 99.8 ,65 35 ,5d12dff9-4f1b-4133-a060-7736db6f664c,False,False,False
969,37f32e78-9134-43cc-853b-220570b2f441,Buy,2023-04-02 02:40:37.101731,96,LM,100.0,True,96,96,Generator,Waiting,0,,,,False,False,False
970,d3f176f7-b916-4dff-a5d5-806197347c3d,Sell,2023-04-02 02:40:37.611491,103,MR,-1.0,False,0,103,Generator,Accepted,103,100.2 100.2 ,74 29 ,4cab8fb0-9b7b-4ac3-bd75-2ff0a153971b,False,False,False
971,5588bdf3-c981-41f7-8dd7-da1220b352c1,Sell,2023-04-02 02:40:38.121300,94,LM,100.1,True,94,94,Generator,Waiting,0,,,,False,False,False
972,331c8251-909a-40dd-ab00-12fbdddf5bf5,Buy,2023-04-02 02:40:38.630835,99,LM,99.85,False,1,65,Generator,Waiting,0,,,,False,False,False
973,3e2c0e27-565b-4df8-bd61-480bb2f30c47,Sell,2023-04-02 02:40:39.136336,94,LM,99.85,False,7,66,Generator,Waiting,0,,,,False,False,False
974,d0a39107-c2b2-44a7-b62c-0e40cf096263,Sell,2023-04-02 02:40:39.642661,110,LM,99.8,False,3,43,Generator,Waiting,82,99.8 99.8 ,43 39 ,,False,False,False
975,d1224dfa-7e65-45e3-b38a-6a9eee2445b2,Sell,2023-04-02 02:40:40.151860,99,LM,100.1,False,8,55,Generator,Waiting,0,,,,False,False,False
976,485825eb-4f93-4fa4-bb55-11569c3aa38d,Buy,2023-04-02 02:40:40.661384,94,LM,99.5,False,3,77,Generator,Waiting,0,,,,False,False,False
977,6eb2b5b4-35f6-4625-8235-ce0fcdc32ce3,Sell,2023-04-02 02:40:41.169219,101,LM,100.15,False,0,30,Generator,Waiting,0,,,,False,False,False
978,62f32e60-76c9-45d7-8920-a20257da3b17,Sell,2023-04-02 02:40:41.676582,103,MR,-1.0,False,0,103,Generator,Accepted,103,100.15 100.15 ,59 44 ,8df38931-5c57-448a-b662-3f9e057bb0da,False,False,False
979,a9f9e03f-86be-4330-b52b-dcaee5f9f8f2,Buy,2023-04-02 02:40:42.185588,100,LM,99.95,False,4,95,Generator,Waiting,0,,,,False,False,False
980,6d748083-2fbd-4a89-af9e-ea5e65ad4235,Sell,2023-04-02 02:40:42.694229,100,LM,100.05,True,100,100,Generator,Waiting,0,,,,False,False,False
