id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id,user_all,user_MinFill,user_disclosed
372,aeb7a372-f0cd-4995-a26d-31c8e86e1601,Buy,2020-09-18 15:27:05.617429,101,LM,99.95,True,101,101,Generator,Waiting,0,,,,False,False,False
373,048614fe-94f2-4f1d-b74c-809b33c3fc92,Buy,2020-09-18 15:27:06.133467,94,LM,99.95,True,94,94,Generator,Waiting,0,,,,False,False,False
374,def98f0a-6b6a-4734-a1dd-9ced187a08d4,Buy,2020-09-18 15:27:06.751894,102,LM,99.9,False,102,102,Generator,Waiting,0,,,,False,False,False
375,af15a384-ac0c-4700-9fae-d5b027bcf9b8,Buy,2020-09-18 15:27:07.258561,107,LM,100.05,True,107,107,Generator,Waiting,0,,,,False,False,False
376,4c551c55-225c-427f-8554-022a7988d885,Sell,2020-09-18 15:27:07.763323,101,LM,100.1,True,101,101,Generator,Waiting,0,,,,False,False,False
377,f93a55af-4b03-4eed-a1a7-b1db8c223187,Sell,2020-09-18 15:27:08.276449,100,LM,99.85,True,100,100,Generator,Waiting,0,,,,False,False,False
378,5a7404dd-a38f-49a6-bfb0-46aa3fa87084,Sell,2020-09-18 15:27:08.791172,106,LM,99.55,True,106,106,Generator,Accepted,106,-1 ,106 ,6ded2f21-b681-4094-97f8-f4c70df99044,False,False,False
379,1e6a9bf3-2713-4ceb-8dd1-0b23a352c716,Sell,2020-09-18 15:27:09.323682,111,LM,99.85,False,111,111,Generator,Waiting,0,,,,False,False,False
380,51e7c646-f97f-41cd-846f-5e5988bb78ea,Buy,2020-09-18 15:27:09.839634,103,LM,100.05,True,103,103,Generator,Accepted,103,-1 ,103 ,9c6ca5ca-6f0e-434d-b655-3257c0964168,False,False,False
381,002e0c9e-6564-4140-92fc-887c792b1012,Buy,2020-09-18 15:27:10.355182,96,LM,99.95,False,96,96,Generator,Waiting,0,,,,False,False,False
382,5c89ab0e-fc85-4383-ba56-b5cdad7f1dcd,Buy,2020-09-18 15:27:10.875729,104,LM,99.95,True,104,104,Generator,Waiting,0,,,,False,False,False
383,d65de7fd-133e-418f-8694-8408edf74155,Sell,2020-09-18 15:27:11.396964,95,LM,99.9,True,95,95,Generator,Waiting,0,,,,False,False,False
384,69ab7971-bd61-4fe2-aa81-da1a02daf1aa,Sell,2020-09-18 15:27:11.919384,101,LM,99.85,False,101,101,Generator,Accepted,101,100.1 ,101 ,cd32928c-b294-48c5-b915-f6feb820fea2,False,False,False
385,92947929-da00-4faf-b530-b57eb78578f2,Buy,2020-09-18 15:27:12.437492,104,LM,100.0,True,104,104,Generator,Waiting,0,,,,False,False,False
386,4a686c22-b991-40af-9400-9376e0c0e1f2,Buy,2020-09-18 15:27:12.953625,89,LM,99.7,True,89,89,Generator,Waiting,0,,,,False,False,False
387,a87f73b4-749c-49d5-a78f-e68d96496f44,Sell,2020-09-18 15:27:13.470024,93,LM,100.0,True,93,93,Generator,Waiting,0,,,,False,False,False
388,1b86ee7c-2d29-4b7f-8477-d4a8b3bf4011,Buy,2020-09-18 15:27:13.987272,107,MR,-1.0,False,0,107,Generator,Waiting,106,99.55 ,106 ,,False,False,False
